user_id,segment,cylinder_size_kg,signup_timestamp,subscription_status,account_lifecycle_status,user_latitude,user_longitude,launch_zone,state
USR_20457,Household,12.5,2026-04-16,Free Tier,Active,6.427045459363142,3.4133475278638823,Lekki Phase 1,Lagos
USR_20458,Household,6.0,2026-01-19,Free Tier,Active,6.437182632831421,3.4163651080213873,Lekki Phase 1,Lagos
USR_20459,Household,12.5,2026-02-27,Free Tier,Active,6.562646155509672,3.3969178631007337,Gbagada Estate,Lagos
USR_20460,Household,12.5,2026-01-09,Premium Paid,Active,6.437810482665104,3.4229811676692043,Lekki Phase 1,Lagos
USR_20461,Household,6.0,2026-02-17,Free Tier,Active,6.562816657283516,3.3885069797738847,Gbagada Estate,Lagos
USR_20462,Household,6.0,2026-04-25,Free Tier,Active,6.433064776123618,3.42996101306205,Lekki Phase 1,Lagos
USR_20463,Household,12.5,2026-03-23,Free Tier,Active,6.615894411339579,3.3681225170346427,Magodo Phase 2,Lagos
USR_20464,Business,25.0,2026-02-10,Free Tier,Active,6.552691452143719,3.4070735781226587,Gbagada Estate,Lagos
USR_20465,Household,6.0,2026-02-17,Free Tier,Active,6.555047731203809,3.3989491292744347,Gbagada Estate,Lagos
USR_20466,Household,12.5,2026-02-14,Premium Paid,Active,6.420922522365986,3.4119157902218644,Lekki Phase 1,Lagos
USR_20467,Business,50.0,2026-04-16,Free Tier,Active,6.62930280181491,3.3679514912597246,Magodo Phase 2,Lagos
USR_20468,Household,12.5,2026-01-25,Free Tier,Active,6.430776996374706,3.430192329090304,Lekki Phase 1,Lagos
USR_20469,Business,25.0,2026-04-26,Premium Paid,Active,6.422273038263168,3.425205456724738,Lekki Phase 1,Lagos
USR_20470,Household,12.5,2026-03-19,Premium Paid,Active,6.61467397153415,3.378275102876752,Magodo Phase 2,Lagos
USR_20471,Business,50.0,2026-04-18,Free Tier,Active,6.616378634419064,3.3809190712103034,Magodo Phase 2,Lagos
USR_20472,Household,12.5,2026-01-25,Free Tier,Active,6.424124625895878,3.421167820176093,Lekki Phase 1,Lagos
USR_20473,Business,50.0,2026-01-19,Free Tier,Active,6.625088610840552,3.3696254682133246,Magodo Phase 2,Lagos
USR_20474,Household,6.0,2026-02-08,Free Tier,Active,6.432932756372352,3.4179528068127363,Lekki Phase 1,Lagos
USR_20475,Business,25.0,2026-04-29,Free Tier,Active,6.557447437198255,3.3915656610139875,Gbagada Estate,Lagos
USR_20476,Household,6.0,2026-03-20,Free Tier,Retained,6.431862353184127,3.4144637614562092,Lekki Phase 1,Lagos
USR_20477,Household,6.0,2026-03-21,Free Tier,Active,6.552707129925399,3.3933441214747777,Gbagada Estate,Lagos
USR_20478,Business,25.0,2026-01-27,Free Tier,Active,6.433067504988563,3.4171407000901373,Lekki Phase 1,Lagos
USR_20479,Household,6.0,2026-04-14,Free Tier,Active,6.630734346127908,3.3840364042281323,Magodo Phase 2,Lagos
USR_20480,Household,12.5,2026-03-15,Premium Paid,Active,6.548128826304455,3.4006769189001544,Gbagada Estate,Lagos
USR_20481,Household,6.0,2026-03-04,Free Tier,Active,6.614854352834399,3.3740307419920326,Magodo Phase 2,Lagos
USR_20482,Household,12.5,2026-03-09,Free Tier,Active,6.558466434590025,3.4015884649369985,Gbagada Estate,Lagos
USR_20483,Household,12.5,2026-04-25,Free Tier,Suspended,6.556694013388132,3.394050817273249,Gbagada Estate,Lagos
USR_20484,Household,12.5,2026-01-19,Premium Paid,Active,6.425660498988687,3.4139589228940057,Lekki Phase 1,Lagos
USR_20485,Business,25.0,2026-01-28,Premium Paid,Active,6.432480456408672,3.4219777759358254,Lekki Phase 1,Lagos
USR_20486,Household,12.5,2026-03-26,Free Tier,Active,6.4322753126469125,3.416878870495937,Lekki Phase 1,Lagos
USR_20487,Household,12.5,2026-04-21,Free Tier,Active,6.424588764572701,3.418584306745202,Lekki Phase 1,Lagos
USR_20488,Business,50.0,2026-03-19,Free Tier,Active,6.613614848194945,3.373020957456612,Magodo Phase 2,Lagos
USR_20489,Business,50.0,2026-02-02,Free Tier,Active,6.4341660914703604,3.429845969914995,Lekki Phase 1,Lagos
USR_20490,Household,12.5,2026-04-22,Free Tier,Active,6.428464366312718,3.4210100339043845,Lekki Phase 1,Lagos
USR_20491,Household,12.5,2026-01-10,Premium Paid,Active,6.544816492373987,3.4059840867517077,Gbagada Estate,Lagos
USR_20492,Household,6.0,2026-03-24,Free Tier,Active,6.613360204268518,3.385095001604204,Magodo Phase 2,Lagos
USR_20493,Household,12.5,2026-01-30,Premium Paid,Active,6.622884324973762,3.3730386898714944,Magodo Phase 2,Lagos
USR_20494,Household,6.0,2026-01-22,Free Tier,Active,6.562684368696853,3.388887819862202,Gbagada Estate,Lagos
USR_20495,Household,12.5,2026-01-03,Free Tier,Active,6.555828497897382,3.3993786504899868,Gbagada Estate,Lagos
USR_20496,Household,6.0,2026-04-11,Free Tier,Active,6.422486408024227,3.420477748627004,Lekki Phase 1,Lagos
USR_20497,Household,6.0,2026-04-15,Premium Paid,Active,6.626145280118876,3.3807426239376386,Magodo Phase 2,Lagos
USR_20498,Business,50.0,2026-03-23,Premium Paid,Active,6.418114337174131,3.43063706860182,Lekki Phase 1,Lagos
USR_20499,Business,25.0,2026-03-16,Free Tier,Active,6.547490507447856,3.3930716086844472,Gbagada Estate,Lagos
USR_20500,Household,12.5,2026-02-17,Free Tier,Active,6.423369468913877,3.4126564027310407,Lekki Phase 1,Lagos
USR_20501,Household,12.5,2026-01-02,Premium Paid,Active,6.615561042471806,3.385926998458883,Magodo Phase 2,Lagos
USR_20502,Household,12.5,2026-03-17,Free Tier,Retained,6.424404334747545,3.414206021806781,Lekki Phase 1,Lagos
USR_20503,Household,6.0,2026-02-23,Premium Paid,Active,6.615239825223492,3.380589199353399,Magodo Phase 2,Lagos
USR_20504,Household,12.5,2026-01-06,Free Tier,Active,6.435191373280652,3.4170390459901694,Lekki Phase 1,Lagos
USR_20505,Household,6.0,2026-04-17,Free Tier,Active,6.418518190246704,3.416361800368907,Lekki Phase 1,Lagos
USR_20506,Business,50.0,2026-02-09,Free Tier,Retained,6.614230313815935,3.3682678987326007,Magodo Phase 2,Lagos
USR_20507,Household,12.5,2026-04-18,Free Tier,Active,6.621730162396953,3.3707983674172324,Magodo Phase 2,Lagos
USR_20508,Business,25.0,2026-04-03,Premium Paid,Active,6.6234189175705085,3.3712698750651438,Magodo Phase 2,Lagos
USR_20509,Household,12.5,2026-04-04,Free Tier,Active,6.4369107460220585,3.430018879358525,Lekki Phase 1,Lagos
USR_20510,Household,6.0,2026-01-02,Premium Paid,Active,6.429436122100209,3.4189884798397476,Lekki Phase 1,Lagos
USR_20511,Household,12.5,2026-03-14,Premium Paid,Active,6.425722937640694,3.42013704566289,Lekki Phase 1,Lagos
USR_20512,Business,25.0,2026-04-21,Free Tier,Retained,6.558751586442699,3.397432779910377,Gbagada Estate,Lagos
USR_20513,Business,50.0,2026-01-02,Premium Paid,Active,6.435234598930117,3.4307818957186074,Lekki Phase 1,Lagos
USR_20514,Household,6.0,2026-04-03,Free Tier,Active,6.619818923067578,3.3774138896275137,Magodo Phase 2,Lagos
USR_20515,Household,6.0,2026-04-07,Free Tier,Suspended,6.615001130736651,3.370209380955327,Magodo Phase 2,Lagos
USR_20516,Household,6.0,2026-03-15,Free Tier,Active,6.621369315334203,3.3703240543180355,Magodo Phase 2,Lagos
USR_20517,Household,6.0,2026-04-08,Free Tier,Active,6.435631209815774,3.415065725121182,Lekki Phase 1,Lagos
USR_20518,Business,25.0,2026-04-18,Premium Paid,Active,6.622213216431062,3.378313984809197,Magodo Phase 2,Lagos
USR_20519,Household,12.5,2026-02-24,Free Tier,Active,6.626937278163217,3.37386138739453,Magodo Phase 2,Lagos
USR_20520,Household,12.5,2026-03-13,Free Tier,Active,6.561581981374494,3.3997663830215585,Gbagada Estate,Lagos
USR_20521,Household,12.5,2026-04-11,Free Tier,Active,6.552990155608951,3.389744812681041,Gbagada Estate,Lagos
USR_20522,Business,50.0,2026-04-28,Free Tier,Active,6.622393789368903,3.3826147168163145,Magodo Phase 2,Lagos
USR_20523,Household,12.5,2026-03-01,Premium Paid,Active,6.556490820364426,3.4050432490745823,Gbagada Estate,Lagos
USR_20524,Household,12.5,2026-04-07,Free Tier,Active,6.554080233411986,3.3907692341018896,Gbagada Estate,Lagos
USR_20525,Household,12.5,2026-04-21,Free Tier,Active,6.6133727969167175,3.3722643909343715,Magodo Phase 2,Lagos
USR_20526,Household,6.0,2026-01-06,Free Tier,Retained,6.432059809429956,3.427705198078834,Lekki Phase 1,Lagos
USR_20527,Household,6.0,2026-04-18,Free Tier,Active,6.424015056692406,3.421813078417665,Lekki Phase 1,Lagos
USR_20528,Household,12.5,2026-04-14,Free Tier,Retained,6.621522378088682,3.3744104556870282,Magodo Phase 2,Lagos
USR_20529,Business,25.0,2026-04-19,Free Tier,Active,6.422726974264003,3.414627422100589,Lekki Phase 1,Lagos
USR_20530,Household,6.0,2026-01-19,Premium Paid,Active,6.548133771164624,3.389506647743267,Gbagada Estate,Lagos
USR_20531,Business,25.0,2026-04-06,Free Tier,Active,6.617062614836471,3.3663840179525075,Magodo Phase 2,Lagos
USR_20532,Business,25.0,2026-01-27,Free Tier,Active,6.4306451680127195,3.4182275081477536,Lekki Phase 1,Lagos
USR_20533,Household,12.5,2026-01-01,Free Tier,Active,6.437562894228538,3.415774341015526,Lekki Phase 1,Lagos
USR_20534,Household,6.0,2026-04-17,Free Tier,Active,6.551116571406192,3.395556823172831,Gbagada Estate,Lagos
USR_20535,Business,25.0,2026-04-26,Free Tier,Active,6.613269029921249,3.382984159060789,Magodo Phase 2,Lagos
USR_20536,Household,12.5,2026-02-02,Premium Paid,Active,6.613739889202886,3.3850035966945846,Magodo Phase 2,Lagos
USR_20537,Household,12.5,2026-02-09,Premium Paid,Active,6.562041487021872,3.399110438321719,Gbagada Estate,Lagos
USR_20538,Household,12.5,2026-02-01,Premium Paid,Active,6.623971911498225,3.379275558459123,Magodo Phase 2,Lagos
USR_20539,Household,12.5,2026-03-10,Free Tier,Active,6.6208410002386975,3.379144445667957,Magodo Phase 2,Lagos
USR_20540,Business,50.0,2026-01-17,Free Tier,Active,6.5450953677737695,3.3894809525469944,Gbagada Estate,Lagos
USR_20541,Household,12.5,2026-01-08,Free Tier,Active,6.553344608392391,3.3993924460221208,Gbagada Estate,Lagos
USR_20542,Household,6.0,2026-02-26,Free Tier,Active,6.435856352806716,3.413993212678158,Lekki Phase 1,Lagos
USR_20543,Household,12.5,2026-02-11,Premium Paid,Active,6.6295529585438775,3.3704009467458413,Magodo Phase 2,Lagos
USR_20544,Household,12.5,2026-04-08,Free Tier,Active,6.552081672970201,3.3947320486965484,Gbagada Estate,Lagos
USR_20545,Household,12.5,2026-01-09,Free Tier,Active,6.426103105457308,3.4149099099614517,Lekki Phase 1,Lagos
USR_20546,Household,12.5,2026-04-30,Premium Paid,Active,6.623171401488071,3.382232851796627,Magodo Phase 2,Lagos
USR_20547,Household,12.5,2026-03-28,Free Tier,Active,6.426930680207578,3.421712271517964,Lekki Phase 1,Lagos
USR_20548,Household,6.0,2026-02-04,Free Tier,Active,6.561175351705626,3.4025211622927607,Gbagada Estate,Lagos
USR_20549,Household,12.5,2026-04-24,Premium Paid,Active,6.622909088170395,3.3713539129637833,Magodo Phase 2,Lagos
USR_20550,Household,6.0,2026-03-12,Free Tier,Active,6.435798534936899,3.423440408033811,Lekki Phase 1,Lagos
USR_20551,Business,50.0,2026-03-20,Free Tier,Active,6.548622952202214,3.39378239505276,Gbagada Estate,Lagos
USR_20552,Household,6.0,2026-02-22,Premium Paid,Active,6.560262661778725,3.3892829112417493,Gbagada Estate,Lagos
USR_20553,Household,6.0,2026-02-23,Free Tier,Active,6.5640418437405765,3.391007033594296,Gbagada Estate,Lagos
USR_20554,Business,25.0,2026-03-25,Free Tier,Active,6.560121370507939,3.396295506335434,Gbagada Estate,Lagos
USR_20555,Household,12.5,2026-04-24,Free Tier,Active,6.5540443236657495,3.4060130115492915,Gbagada Estate,Lagos
USR_20556,Household,12.5,2026-01-25,Free Tier,Active,6.552458223791784,3.3991498750734648,Gbagada Estate,Lagos
USR_20557,Household,6.0,2026-03-08,Free Tier,Active,6.545185993248183,3.3884469494773493,Gbagada Estate,Lagos
USR_20558,Household,12.5,2026-03-03,Free Tier,Active,6.422995997460034,3.4255116618583754,Lekki Phase 1,Lagos
USR_20559,Household,6.0,2026-02-24,Free Tier,Active,6.615525297867182,3.368475239176091,Magodo Phase 2,Lagos
USR_20560,Household,12.5,2026-02-15,Premium Paid,Active,6.621319212160718,3.3791567407721645,Magodo Phase 2,Lagos
USR_20561,Household,12.5,2026-01-24,Free Tier,Active,6.432341439844958,3.4154690134819674,Lekki Phase 1,Lagos
USR_20562,Household,12.5,2026-04-08,Free Tier,Active,6.545791762947441,3.407207940678911,Gbagada Estate,Lagos
USR_20563,Household,6.0,2026-02-15,Free Tier,Active,6.618313327651242,3.3832669299521743,Magodo Phase 2,Lagos
USR_20564,Household,12.5,2026-01-22,Premium Paid,Active,6.561469829009257,3.403850451835251,Gbagada Estate,Lagos
USR_20565,Household,6.0,2026-01-11,Free Tier,Active,6.616476672133051,3.382636029185084,Magodo Phase 2,Lagos
USR_20566,Household,12.5,2026-02-17,Premium Paid,Active,6.559585011184832,3.4003344598021243,Gbagada Estate,Lagos
USR_20567,Household,6.0,2026-01-08,Free Tier,Active,6.424844040703379,3.417150172085331,Lekki Phase 1,Lagos
USR_20568,Business,50.0,2026-02-08,Premium Paid,Active,6.546637784241607,3.3985951413380175,Gbagada Estate,Lagos
USR_20569,Household,6.0,2026-04-17,Free Tier,Active,6.624805217510197,3.3733867798103154,Magodo Phase 2,Lagos
USR_20570,Household,12.5,2026-02-04,Free Tier,Active,6.553707181353617,3.3956702891473856,Gbagada Estate,Lagos
USR_20571,Household,12.5,2026-02-18,Free Tier,Active,6.625920121146414,3.384225184155931,Magodo Phase 2,Lagos
USR_20572,Household,12.5,2026-02-15,Premium Paid,Active,6.5474784052409385,3.3960281761980626,Gbagada Estate,Lagos
USR_20573,Household,6.0,2026-02-07,Free Tier,Retained,6.615917372079017,3.3786988754081566,Magodo Phase 2,Lagos
USR_20574,Business,50.0,2026-01-08,Free Tier,Active,6.627677410189772,3.384838254651949,Magodo Phase 2,Lagos
USR_20575,Business,25.0,2026-02-23,Free Tier,Active,6.61867743852522,3.3852042241173086,Magodo Phase 2,Lagos
USR_20576,Household,12.5,2026-02-06,Premium Paid,Active,6.545465253436413,3.400460277267292,Gbagada Estate,Lagos
USR_20577,Business,25.0,2026-04-01,Free Tier,Active,6.614242654386866,3.3840754837552387,Magodo Phase 2,Lagos
USR_20578,Household,12.5,2026-04-02,Free Tier,Active,6.554796181141401,3.401786967015256,Gbagada Estate,Lagos
USR_20579,Household,12.5,2026-02-09,Free Tier,Active,6.434731478518208,3.4149062124496794,Lekki Phase 1,Lagos
USR_20580,Household,6.0,2026-02-03,Premium Paid,Active,6.4188718312387625,3.429477622918257,Lekki Phase 1,Lagos
USR_20581,Business,25.0,2026-04-06,Premium Paid,Active,6.619398664549179,3.3687795781585432,Magodo Phase 2,Lagos
USR_20582,Household,12.5,2026-03-20,Free Tier,Active,6.553569224741741,3.4003661215139203,Gbagada Estate,Lagos
USR_20583,Household,6.0,2026-04-18,Free Tier,Active,6.61371941206845,3.3716979131651414,Magodo Phase 2,Lagos
USR_20584,Household,6.0,2026-01-17,Free Tier,Active,6.544855997485538,3.39680670778391,Gbagada Estate,Lagos
USR_20585,Household,12.5,2026-02-02,Free Tier,Active,6.562102000581325,3.4080530482298714,Gbagada Estate,Lagos
USR_20586,Household,12.5,2026-02-16,Premium Paid,Active,6.430840951070072,3.415132753875692,Lekki Phase 1,Lagos
USR_20587,Household,6.0,2026-04-20,Free Tier,Active,6.562316987799986,3.3987249564640014,Gbagada Estate,Lagos
USR_20588,Household,12.5,2026-02-21,Free Tier,Active,6.5472749862420585,3.4068345333890333,Gbagada Estate,Lagos
USR_20589,Household,6.0,2026-04-28,Free Tier,Active,6.628249381014462,3.380834105454463,Magodo Phase 2,Lagos
USR_20590,Household,6.0,2026-03-21,Free Tier,Retained,6.627283614075888,3.370206796421929,Magodo Phase 2,Lagos
USR_20591,Household,6.0,2026-04-03,Free Tier,Active,6.54842013383415,3.4021658599685454,Gbagada Estate,Lagos
USR_20592,Household,12.5,2026-01-09,Premium Paid,Active,6.422494455002208,3.4206734339360607,Lekki Phase 1,Lagos
USR_20593,Household,6.0,2026-02-02,Free Tier,Active,6.6287400365118785,3.381879050361957,Magodo Phase 2,Lagos
USR_20594,Business,25.0,2026-03-01,Free Tier,Active,6.622165235450518,3.3820437987655048,Magodo Phase 2,Lagos
USR_20595,Household,12.5,2026-04-23,Free Tier,Active,6.43487243592396,3.4249955150256852,Lekki Phase 1,Lagos
USR_20596,Household,12.5,2026-04-03,Free Tier,Active,6.617668517046169,3.3716802356077107,Magodo Phase 2,Lagos
USR_20597,Household,6.0,2026-03-18,Free Tier,Active,6.550496823108174,3.390736082154679,Gbagada Estate,Lagos
USR_20598,Household,12.5,2026-01-21,Free Tier,Active,6.549663192407399,3.3925903844862506,Gbagada Estate,Lagos
USR_20599,Household,6.0,2026-02-27,Free Tier,Active,6.553306574996172,3.4065687509574456,Gbagada Estate,Lagos
USR_20600,Household,12.5,2026-03-26,Free Tier,Active,6.615189606335079,3.380605358478948,Magodo Phase 2,Lagos
USR_20601,Household,12.5,2026-03-10,Free Tier,Active,6.626845660088263,3.368115083973267,Magodo Phase 2,Lagos
USR_20602,Household,12.5,2026-01-10,Premium Paid,Active,6.631551448098116,3.3775694440431363,Magodo Phase 2,Lagos
USR_20603,Household,6.0,2026-01-06,Free Tier,Active,6.620374510422714,3.381330771669906,Magodo Phase 2,Lagos
USR_20604,Household,6.0,2026-04-30,Free Tier,Active,6.5493473091680325,3.4022701967409263,Gbagada Estate,Lagos
USR_20605,Household,6.0,2026-04-25,Free Tier,Active,6.418894224151445,3.4286881607521855,Lekki Phase 1,Lagos
USR_20606,Household,12.5,2026-01-13,Free Tier,Active,6.553163416940426,3.401133858287159,Gbagada Estate,Lagos
USR_20607,Household,6.0,2026-03-06,Free Tier,Active,6.617524756396134,3.379741474253169,Magodo Phase 2,Lagos
USR_20608,Household,12.5,2026-01-20,Free Tier,Suspended,6.559644805517865,3.397864263737688,Gbagada Estate,Lagos
USR_20609,Household,12.5,2026-02-26,Free Tier,Retained,6.430454538481236,3.421026518476448,Lekki Phase 1,Lagos
USR_20610,Household,12.5,2026-04-21,Premium Paid,Active,6.562081827385157,3.3983573836102865,Gbagada Estate,Lagos
USR_20611,Household,12.5,2026-02-15,Premium Paid,Active,6.434936174180576,3.427927041165405,Lekki Phase 1,Lagos
USR_20612,Household,12.5,2026-01-08,Premium Paid,Active,6.621310096426967,3.3708016898371493,Magodo Phase 2,Lagos
USR_20613,Household,12.5,2026-01-10,Free Tier,Active,6.552321642651195,3.4049243475155047,Gbagada Estate,Lagos
USR_20614,Business,25.0,2026-03-14,Free Tier,Active,6.548752650716388,3.3988887269171553,Gbagada Estate,Lagos
USR_20615,Business,50.0,2026-04-23,Premium Paid,Active,6.560321934959215,3.3954695495025677,Gbagada Estate,Lagos
USR_20616,Household,12.5,2026-04-15,Free Tier,Active,6.557044192740054,3.3933126314809763,Gbagada Estate,Lagos
USR_20617,Household,12.5,2026-03-08,Free Tier,Active,6.615285588907363,3.382087684501857,Magodo Phase 2,Lagos
USR_20618,Household,12.5,2026-01-11,Premium Paid,Active,6.420079372468174,3.417327627901592,Lekki Phase 1,Lagos
USR_20619,Household,6.0,2026-01-12,Free Tier,Active,6.435202188439948,3.4188293857415735,Lekki Phase 1,Lagos
USR_20620,Household,6.0,2026-01-10,Free Tier,Active,6.563660906990283,3.4079946866954773,Gbagada Estate,Lagos
USR_20621,Household,12.5,2026-01-25,Free Tier,Active,6.618465520409071,3.367019564444998,Magodo Phase 2,Lagos
USR_20622,Household,6.0,2026-02-18,Free Tier,Active,6.432201265684108,3.420919730052967,Lekki Phase 1,Lagos
USR_20623,Household,12.5,2026-02-18,Free Tier,Active,6.420115056879191,3.426050456379561,Lekki Phase 1,Lagos
USR_20624,Household,12.5,2026-03-30,Free Tier,Active,6.4187234981822385,3.429303933809845,Lekki Phase 1,Lagos
USR_20625,Household,12.5,2026-01-11,Free Tier,Active,6.420873050582266,3.4144462375749343,Lekki Phase 1,Lagos
USR_20626,Household,12.5,2026-03-03,Free Tier,Active,6.4216134459593714,3.431105327169841,Lekki Phase 1,Lagos
USR_20627,Household,6.0,2026-04-28,Premium Paid,Active,6.4319633872050765,3.4279274307092726,Lekki Phase 1,Lagos
USR_20628,Household,6.0,2026-02-05,Free Tier,Active,6.621052699714655,3.372926254550099,Magodo Phase 2,Lagos
USR_20629,Household,12.5,2026-02-08,Free Tier,Active,6.548889680135663,3.3980129605662484,Gbagada Estate,Lagos
USR_20630,Household,12.5,2026-02-22,Premium Paid,Active,6.429136574670683,3.4245354968730553,Lekki Phase 1,Lagos
USR_20631,Business,25.0,2026-03-31,Premium Paid,Active,6.618242370079974,3.38517308161806,Magodo Phase 2,Lagos
USR_20632,Household,6.0,2026-03-19,Free Tier,Active,6.616495169964143,3.385513063495328,Magodo Phase 2,Lagos
USR_20633,Household,6.0,2026-04-13,Free Tier,Active,6.54449712245015,3.398022513836337,Gbagada Estate,Lagos
USR_20634,Household,12.5,2026-02-25,Free Tier,Active,6.550867356762331,3.397382468278605,Gbagada Estate,Lagos
USR_20635,Household,12.5,2026-04-14,Free Tier,Active,6.429513291579616,3.420611783160254,Lekki Phase 1,Lagos
USR_20636,Household,12.5,2026-01-01,Premium Paid,Suspended,6.5524969370060315,3.4030544683082664,Gbagada Estate,Lagos
USR_20637,Household,6.0,2026-02-25,Free Tier,Active,6.557917525501729,3.405065425640717,Gbagada Estate,Lagos
USR_20638,Household,12.5,2026-04-28,Premium Paid,Active,6.61809917962479,3.378390570195081,Magodo Phase 2,Lagos
USR_20639,Household,12.5,2026-01-04,Free Tier,Active,6.624803895707857,3.3735947562174537,Magodo Phase 2,Lagos
USR_20640,Household,12.5,2026-01-30,Free Tier,Active,6.622821150838053,3.3724756428661142,Magodo Phase 2,Lagos
USR_20641,Household,6.0,2026-01-12,Free Tier,Suspended,6.420936887952339,3.4161760242132546,Lekki Phase 1,Lagos
USR_20642,Household,12.5,2026-04-30,Free Tier,Active,6.420210272928024,3.4255613915038023,Lekki Phase 1,Lagos
USR_20643,Household,12.5,2026-02-04,Free Tier,Active,6.557414547862183,3.4074121274315976,Gbagada Estate,Lagos
USR_20644,Household,12.5,2026-03-18,Free Tier,Active,6.558793568272945,3.389440916775123,Gbagada Estate,Lagos
USR_20645,Business,50.0,2026-02-21,Free Tier,Active,6.435784903478579,3.4291535032589144,Lekki Phase 1,Lagos
USR_20646,Household,12.5,2026-01-31,Free Tier,Active,6.4269664064154535,3.423617261010558,Lekki Phase 1,Lagos
USR_20647,Household,12.5,2026-04-12,Free Tier,Active,6.63262156664945,3.376846087276963,Magodo Phase 2,Lagos
USR_20648,Household,12.5,2026-04-17,Free Tier,Active,6.436206436567521,3.4135607751562036,Lekki Phase 1,Lagos
USR_20649,Household,6.0,2026-03-28,Free Tier,Retained,6.421921037374173,3.4207150988688264,Lekki Phase 1,Lagos
USR_20650,Household,6.0,2026-03-09,Free Tier,Active,6.555895136166746,3.404724557037256,Gbagada Estate,Lagos
USR_20651,Household,6.0,2026-02-21,Premium Paid,Active,6.563965242302864,3.3961770299294822,Gbagada Estate,Lagos
USR_20652,Household,12.5,2026-03-21,Free Tier,Active,6.614048312722802,3.382223430065906,Magodo Phase 2,Lagos
USR_20653,Household,12.5,2026-01-07,Free Tier,Active,6.430187614381656,3.415870857177364,Lekki Phase 1,Lagos
USR_20654,Household,12.5,2026-01-22,Premium Paid,Active,6.554096569132428,3.4032462049106744,Gbagada Estate,Lagos
USR_20655,Household,6.0,2026-04-03,Premium Paid,Active,6.433508235741373,3.421892368239975,Lekki Phase 1,Lagos
USR_20656,Household,6.0,2026-03-16,Premium Paid,Active,6.424204290602577,3.43137485164077,Lekki Phase 1,Lagos
USR_20657,Household,12.5,2026-02-25,Free Tier,Active,6.62636725221913,3.374364750386926,Magodo Phase 2,Lagos
USR_20658,Household,12.5,2026-04-07,Free Tier,Active,6.423709264484093,3.4265220596600714,Lekki Phase 1,Lagos
USR_20659,Household,6.0,2026-02-27,Free Tier,Suspended,6.617943668911876,3.3696341997794734,Magodo Phase 2,Lagos
USR_20660,Household,12.5,2026-04-03,Free Tier,Active,6.554796677779241,3.394199747852883,Gbagada Estate,Lagos
USR_20661,Business,25.0,2026-03-05,Free Tier,Active,6.556778102898472,3.3907587734974847,Gbagada Estate,Lagos
USR_20662,Household,6.0,2026-04-13,Free Tier,Active,6.557298822091346,3.3940659305599543,Gbagada Estate,Lagos
USR_20663,Household,12.5,2026-01-12,Free Tier,Active,6.54420485868869,3.390938721153484,Gbagada Estate,Lagos
USR_20664,Household,6.0,2026-01-07,Free Tier,Active,6.631772307556702,3.383547092782307,Magodo Phase 2,Lagos
USR_20665,Household,12.5,2026-02-24,Free Tier,Active,6.617772180640725,3.3817674380909097,Magodo Phase 2,Lagos
USR_20666,Household,6.0,2026-04-13,Free Tier,Active,6.55637143186348,3.4078180942289973,Gbagada Estate,Lagos
USR_20667,Household,6.0,2026-04-16,Premium Paid,Active,6.551672113190681,3.4020292122503437,Gbagada Estate,Lagos
USR_20668,Household,6.0,2026-03-03,Free Tier,Active,6.545470714448478,3.3963249469363284,Gbagada Estate,Lagos
USR_20669,Household,12.5,2026-04-22,Free Tier,Active,6.632376353223764,3.376979617489002,Magodo Phase 2,Lagos
USR_20670,Household,12.5,2026-03-31,Free Tier,Active,6.549957590066697,3.390805419262572,Gbagada Estate,Lagos
USR_20671,Business,25.0,2026-04-14,Premium Paid,Active,6.62717056680363,3.3790971208685945,Magodo Phase 2,Lagos
USR_20672,Household,6.0,2026-03-14,Premium Paid,Active,6.425578774272076,3.4309188270373165,Lekki Phase 1,Lagos
USR_20673,Household,6.0,2026-04-15,Free Tier,Active,6.544644056259757,3.3944744770326367,Gbagada Estate,Lagos
USR_20674,Household,12.5,2026-04-08,Premium Paid,Active,6.631521389725991,3.372618708766389,Magodo Phase 2,Lagos
USR_20675,Business,50.0,2026-04-19,Free Tier,Active,6.618145056677103,3.3768844081986247,Magodo Phase 2,Lagos
USR_20676,Household,12.5,2026-03-18,Free Tier,Active,6.6295760349984105,3.368262935217567,Magodo Phase 2,Lagos
USR_20677,Household,6.0,2026-02-24,Free Tier,Active,6.436960414192915,3.427801457623623,Lekki Phase 1,Lagos
USR_20678,Business,25.0,2026-04-29,Free Tier,Active,6.547825005111031,3.4026401592239632,Gbagada Estate,Lagos
USR_20679,Business,50.0,2026-02-05,Free Tier,Active,6.620799174452751,3.3742458935615263,Magodo Phase 2,Lagos
USR_20680,Household,12.5,2026-03-30,Free Tier,Active,6.559865801848777,3.407655696159615,Gbagada Estate,Lagos
USR_20681,Household,12.5,2026-01-24,Premium Paid,Active,6.615633117456944,3.3746126047375764,Magodo Phase 2,Lagos
USR_20682,Household,6.0,2026-02-13,Premium Paid,Active,6.553818832161686,3.3959262363391,Gbagada Estate,Lagos
USR_20683,Household,12.5,2026-01-17,Free Tier,Active,6.425363782474324,3.412945373351232,Lekki Phase 1,Lagos
USR_20684,Business,50.0,2026-01-02,Free Tier,Active,6.626810772411252,3.3749242883424007,Magodo Phase 2,Lagos
USR_20685,Household,12.5,2026-01-13,Free Tier,Active,6.616995876052878,3.3825206700460413,Magodo Phase 2,Lagos
