order_id,user_id,vendor_id,order_timestamp,peak_ordering_hour,peak_ordering_day,peak_ordering_state,status,gas_cost_ngn,delivery_fee_ngn,total_amount_ngn,commission_paid_ngn,net_platform_revenue_ngn,vendor_response_time_mins,delivery_duration_mins,weight_before_kg,weight_after_kg,photo_before_url,photo_after_url,customer_rating_score,customer_review_text,support_ticket_flag,fraud_flag,ai_prediction_confidence_pct,prediction_error_days,actual_consumption_cycle_days,days_remaining,predicted_refill_date,current_gas_level_pct,is_active_dau,is_active_mau
ORD_703938,USR_20988,VND_528,2026-02-21 18:29:00,18,Saturday,Lagos,Delivered,17500.0,1000,18500.0,350.0,350.0,6,80,13.52,26.02,https://flameiq.com_703938.png,https://flameiq.com_703938.png,5.0,"Honest weight, highly recommended.",0,0,90.4,-1,27,11,2026-03-04,40.7,0,1
ORD_703939,USR_21009,VND_503,2026-04-30 19:57:00,19,Thursday,Lagos,Delivered,15000.0,2000,17000.0,300.0,300.0,7,105,13.79,26.29,https://flameiq.com_703939.png,https://flameiq.com_703939.png,4.0,"Clean cylinder, great service.",0,0,92.8,0,29,14,2026-05-14,48.3,1,1
ORD_703940,USR_20608,VND_538,2026-04-09 18:37:00,18,Thursday,Lagos,Delivered,16875.0,1500,18375.0,337.5,337.5,4,210,13.83,26.33,https://flameiq.com_703940.png,https://flameiq.com_703940.png,5.0,Excellent and very fast!,0,0,96.9,0,32,1,2026-04-10,3.1,1,1
ORD_703941,USR_20445,VND_535,2026-04-21 08:54:00,8,Tuesday,Lagos,Delivered,60000.0,1500,61500.0,1200.0,1200.0,5,96,35.38,85.38,https://flameiq.com_703941.png,https://flameiq.com_703941.png,5.0,Excellent and very fast!,0,0,94.0,2,16,16,2026-05-07,100.0,0,1
ORD_703942,USR_21054,VND_516,2026-03-08 17:34:00,17,Sunday,Lagos,Delivered,60000.0,1500,61500.0,1200.0,1700.0,10,214,35.08,85.08,https://flameiq.com_703942.png,https://flameiq.com_703942.png,5.0,"Honest weight, highly recommended.",0,0,92.3,0,14,5,2026-03-13,35.7,1,1
ORD_703943,USR_20281,VND_529,2026-04-23 08:55:00,8,Thursday,Lagos,Delivered,7200.0,1500,8700.0,144.0,144.0,2,61,7.53,13.53,https://flameiq.com_703943.png,https://flameiq.com_703943.png,5.0,Excellent and very fast!,0,0,96.1,1,17,0,2026-04-23,0.0,0,1
ORD_703944,USR_20034,VND_507,2026-05-26 16:37:00,16,Tuesday,Lagos,Delivered,31250.0,1500,32750.0,625.0,625.0,2,85,22.31,47.31,https://flameiq.com_703944.png,https://flameiq.com_703944.png,5.0,Excellent and very fast!,0,0,99.2,0,6,4,2026-05-30,66.7,0,1
ORD_703945,USR_20237,VND_535,2026-06-17 07:50:00,7,Wednesday,Lagos,Delivered,7200.0,1500,8700.0,144.0,644.0,7,69,7.66,13.66,https://flameiq.com_703945.png,https://flameiq.com_703945.png,5.0,Excellent and very fast!,0,0,90.1,-2,17,16,2026-07-03,94.1,1,1
ORD_703946,USR_20576,VND_512,2026-03-28 19:57:00,19,Saturday,Lagos,Delivered,16875.0,1500,18375.0,337.5,837.5,4,58,13.77,26.27,https://flameiq.com_703946.png,https://flameiq.com_703946.png,5.0,"Clean cylinder, great service.",0,0,90.7,0,34,3,2026-03-31,8.8,1,1
ORD_703947,USR_21184,VND_501,2026-05-13 18:38:00,18,Wednesday,Lagos,Delivered,8400.0,2000,10400.0,168.0,168.0,4,66,7.88,13.88,https://flameiq.com_703947.png,https://flameiq.com_703947.png,2.0,Gas price is a bit high.,0,0,89.0,0,17,17,2026-05-30,100.0,0,1
ORD_703948,USR_20729,VND_513,2026-06-14 20:53:00,20,Sunday,Lagos,Delivered,16875.0,1000,17875.0,337.5,337.5,3,105,13.66,26.16,https://flameiq.com_703948.png,https://flameiq.com_703948.png,3.0,Delay in vendor accepting my order.,0,0,89.8,0,35,10,2026-06-24,28.6,0,1
ORD_703949,USR_20109,VND_516,2026-06-11 12:58:00,12,Thursday,Lagos,Delivered,15000.0,1000,16000.0,300.0,300.0,2,67,13.51,26.01,https://flameiq.com_703949.png,https://flameiq.com_703949.png,5.0,Excellent and very fast!,0,0,98.5,0,30,1,2026-06-12,3.3,0,1
ORD_703950,USR_20068,VND_537,2026-03-14 16:51:00,16,Saturday,Lagos,Delivered,8100.0,1000,9100.0,162.0,162.0,10,103,7.57,13.57,https://flameiq.com_703950.png,https://flameiq.com_703950.png,5.0,"Honest weight, highly recommended.",0,0,91.4,1,16,9,2026-03-23,56.2,0,0
ORD_703951,USR_21442,VND_547,2026-03-10 20:30:00,20,Tuesday,Lagos,Delivered,7200.0,1500,8700.0,144.0,144.0,1,90,7.87,13.87,https://flameiq.com_703951.png,https://flameiq.com_703951.png,3.0,Rider was late.,0,0,92.6,0,18,17,2026-03-27,94.4,0,1
ORD_703952,USR_21380,VND_529,2026-01-23 07:23:00,7,Friday,Lagos,Delivered,7200.0,1500,8700.0,144.0,144.0,2,104,7.58,13.58,https://flameiq.com_703952.png,https://flameiq.com_703952.png,5.0,Excellent and very fast!,0,0,90.1,2,13,2,2026-01-25,15.4,0,1
ORD_703953,USR_21306,VND_529,2026-04-10 16:25:00,16,Friday,Lagos,Delivered,7200.0,1500,8700.0,144.0,144.0,4,153,7.6,13.6,https://flameiq.com_703953.png,https://flameiq.com_703953.png,5.0,"Clean cylinder, great service.",0,0,87.6,1,14,8,2026-04-18,57.1,0,1
ORD_703954,USR_21199,VND_545,2026-02-17 08:28:00,8,Tuesday,Lagos,Delivered,8400.0,1500,9900.0,168.0,168.0,2,30,7.83,13.83,https://flameiq.com_703954.png,https://flameiq.com_703954.png,5.0,Excellent and very fast!,0,0,97.3,1,9,5,2026-02-22,55.6,0,1
ORD_703955,USR_20479,VND_516,2026-06-29 20:48:00,20,Monday,Lagos,Delivered,7200.0,1000,8200.0,144.0,144.0,1,66,7.89,13.89,https://flameiq.com_703955.png,https://flameiq.com_703955.png,5.0,"Honest weight, highly recommended.",0,0,91.0,0,12,0,2026-06-29,0.0,1,1
ORD_703956,USR_21134,VND_542,2026-05-13 07:07:00,7,Wednesday,Lagos,Delivered,8100.0,1000,9100.0,162.0,162.0,5,127,7.51,13.51,https://flameiq.com_703956.png,https://flameiq.com_703956.png,5.0,"Clean cylinder, great service.",0,0,98.1,2,17,1,2026-05-14,5.9,1,1
ORD_703957,USR_21144,VND_521,2026-05-21 20:27:00,20,Thursday,Lagos,Delivered,16875.0,2000,18875.0,337.5,837.5,8,99,13.69,26.19,https://flameiq.com_703957.png,https://flameiq.com_703957.png,4.0,Excellent and very fast!,0,0,93.7,0,20,20,2026-06-10,100.0,0,1
ORD_703958,USR_20493,VND_507,2026-02-17 12:09:00,12,Tuesday,Lagos,Delivered,15625.0,2000,17625.0,312.5,812.5,3,173,13.84,26.34,https://flameiq.com_703958.png,https://flameiq.com_703958.png,3.0,Gas price is a bit high.,0,0,91.5,2,27,26,2026-03-15,96.3,0,0
ORD_703959,USR_21189,VND_507,2026-04-05 08:18:00,8,Sunday,Lagos,Delivered,15625.0,1500,17125.0,312.5,312.5,4,88,13.64,26.14,https://flameiq.com_703959.png,https://flameiq.com_703959.png,5.0,"Honest weight, highly recommended.",0,0,94.3,0,17,13,2026-04-18,76.5,0,0
ORD_703960,USR_21076,VND_501,2026-06-30 18:02:00,18,Tuesday,Lagos,Delivered,17500.0,1500,19000.0,350.0,350.0,5,25,13.83,26.33,https://flameiq.com_703960.png,https://flameiq.com_703960.png,5.0,"Honest weight, highly recommended.",0,0,97.2,0,36,14,2026-07-14,38.9,0,1
ORD_703961,USR_20900,VND_502,2026-02-19 20:37:00,20,Thursday,Lagos,Delivered,8100.0,1500,9600.0,162.0,162.0,19,37,7.54,13.54,https://flameiq.com_703961.png,https://flameiq.com_703961.png,5.0,"Clean cylinder, great service.",0,0,98.8,0,9,3,2026-02-22,33.3,1,1
ORD_703962,USR_20251,VND_502,2026-02-07 16:23:00,16,Saturday,Lagos,Delivered,16875.0,1500,18375.0,337.5,837.5,1,79,13.65,26.15,https://flameiq.com_703962.png,https://flameiq.com_703962.png,4.0,"Clean cylinder, great service.",0,0,89.4,0,28,22,2026-03-01,78.6,0,1
ORD_703963,USR_20435,VND_524,2026-02-02 16:22:00,16,Monday,Lagos,Delivered,17500.0,1000,18500.0,350.0,350.0,2,83,13.87,26.37,https://flameiq.com_703963.png,https://flameiq.com_703963.png,4.0,"Clean cylinder, great service.",0,0,90.9,0,19,0,2026-02-02,0.0,0,1
ORD_703964,USR_21153,VND_507,2026-03-19 17:03:00,17,Thursday,Lagos,Cancelled,15625.0,1500,17125.0,312.5,812.5,1,89,13.79,26.29,https://flameiq.com_703964.png,https://flameiq.com_703964.png,,N/A,0,0,87.4,0,26,3,2026-03-22,11.5,0,1
ORD_703965,USR_20398,VND_508,2026-07-03 17:00:00,17,Friday,Lagos,Cancelled,7200.0,2000,9200.0,144.0,144.0,6,192,7.8,13.8,https://flameiq.com_703965.png,https://flameiq.com_703965.png,,N/A,0,0,94.8,0,9,0,2026-07-03,0.0,1,1
ORD_703966,USR_20082,VND_542,2026-03-23 16:23:00,16,Monday,Lagos,Delivered,16875.0,1500,18375.0,337.5,337.5,2,63,13.62,26.12,https://flameiq.com_703966.png,https://flameiq.com_703966.png,3.0,Gas price is a bit high.,0,0,88.6,0,37,31,2026-04-23,83.8,1,1
ORD_703967,USR_21283,VND_544,2026-04-25 19:27:00,19,Saturday,Lagos,Delivered,7200.0,1000,8200.0,144.0,144.0,3,233,7.83,13.83,https://flameiq.com_703967.png,https://flameiq.com_703967.png,5.0,"Clean cylinder, great service.",0,0,95.5,0,21,9,2026-05-04,42.9,1,1
ORD_703968,USR_21011,VND_512,2026-04-30 20:11:00,20,Thursday,Lagos,Delivered,67500.0,1000,68500.0,1350.0,1350.0,4,70,35.25,85.25,https://flameiq.com_703968.png,https://flameiq.com_703968.png,5.0,"Honest weight, highly recommended.",0,0,85.2,0,17,5,2026-05-05,29.4,1,1
ORD_703969,USR_20307,VND_541,2026-01-31 17:20:00,17,Saturday,Lagos,Delivered,15625.0,1000,16625.0,312.5,812.5,3,64,13.62,26.12,https://flameiq.com_703969.png,https://flameiq.com_703969.png,5.0,"Clean cylinder, great service.",0,0,96.4,0,35,0,2026-01-31,0.0,0,0
ORD_703970,USR_21156,VND_516,2026-04-02 07:42:00,7,Thursday,Lagos,Delivered,15000.0,1000,16000.0,300.0,300.0,3,238,13.83,26.33,https://flameiq.com_703970.png,https://flameiq.com_703970.png,5.0,"Clean cylinder, great service.",0,0,97.6,0,27,27,2026-04-29,100.0,0,1
ORD_703971,USR_21179,VND_503,2026-07-11 20:53:00,20,Saturday,Lagos,Delivered,7200.0,1000,8200.0,144.0,144.0,1,186,7.69,13.69,https://flameiq.com_703971.png,https://flameiq.com_703971.png,5.0,"Honest weight, highly recommended.",0,0,98.3,-2,15,4,2026-07-15,26.7,0,1
ORD_703972,USR_20454,VND_535,2026-04-06 17:53:00,17,Monday,Lagos,Delivered,15000.0,1500,16500.0,300.0,300.0,5,73,13.68,26.18,https://flameiq.com_703972.png,https://flameiq.com_703972.png,5.0,"Honest weight, highly recommended.",0,0,90.3,-1,26,9,2026-04-15,34.6,1,1
ORD_703973,USR_20930,VND_535,2026-07-02 17:51:00,17,Thursday,Lagos,Delivered,15000.0,1500,16500.0,300.0,300.0,3,91,13.56,26.06,https://flameiq.com_703973.png,https://flameiq.com_703973.png,4.0,"Honest weight, highly recommended.",0,0,90.8,0,38,31,2026-08-02,81.6,0,0
ORD_703974,USR_20822,VND_529,2026-03-06 19:56:00,19,Friday,Lagos,Delivered,15000.0,1000,16000.0,300.0,300.0,2,47,13.88,26.38,https://flameiq.com_703974.png,https://flameiq.com_703974.png,3.0,Rider was late.,0,0,92.9,5,17,13,2026-03-19,76.5,0,0
ORD_703975,USR_20654,VND_529,2026-03-03 08:33:00,8,Tuesday,Lagos,Delivered,15000.0,2000,17000.0,300.0,800.0,1,220,13.79,26.29,https://flameiq.com_703975.png,https://flameiq.com_703975.png,5.0,Excellent and very fast!,0,0,96.4,1,33,23,2026-03-26,69.7,0,1
ORD_703976,USR_21277,VND_510,2026-04-17 17:14:00,17,Friday,Lagos,Delivered,31250.0,2000,33250.0,625.0,1125.0,6,114,22.18,47.18,https://flameiq.com_703976.png,https://flameiq.com_703976.png,4.0,"Clean cylinder, great service.",0,0,88.4,1,9,4,2026-04-21,44.4,1,1
ORD_703977,USR_20746,VND_500,2026-04-23 08:25:00,8,Thursday,Lagos,Delivered,17500.0,1000,18500.0,350.0,850.0,4,36,13.61,26.11,https://flameiq.com_703977.png,https://flameiq.com_703977.png,2.0,Gas price is a bit high.,0,0,88.7,2,25,5,2026-04-28,20.0,0,1
ORD_703978,USR_20761,VND_545,2026-04-01 17:10:00,17,Wednesday,Lagos,Cancelled,17500.0,1000,18500.0,350.0,350.0,1,54,13.51,26.01,https://flameiq.com_703978.png,https://flameiq.com_703978.png,,N/A,0,0,89.5,1,34,20,2026-04-21,58.8,1,1
ORD_703979,USR_21373,VND_509,2026-05-28 19:41:00,19,Thursday,Lagos,Cancelled,16250.0,2000,18250.0,325.0,325.0,2,70,13.8,26.3,https://flameiq.com_703979.png,https://flameiq.com_703979.png,,N/A,1,0,91.7,1,32,7,2026-06-04,21.9,0,1
ORD_703980,USR_20546,VND_501,2026-07-27 07:09:00,7,Monday,Lagos,Delivered,17500.0,1500,19000.0,350.0,850.0,4,208,13.87,26.37,https://flameiq.com_703980.png,https://flameiq.com_703980.png,5.0,Excellent and very fast!,0,0,85.6,-1,39,13,2026-08-09,33.3,0,0
ORD_703981,USR_21301,VND_531,2026-03-27 18:16:00,18,Friday,Lagos,Delivered,32500.0,1000,33500.0,650.0,650.0,2,61,22.0,47.0,https://flameiq.com_703981.png,https://flameiq.com_703981.png,5.0,"Honest weight, highly recommended.",0,0,96.6,0,7,6,2026-04-02,85.7,0,1
ORD_703982,USR_21291,VND_514,2026-05-06 08:11:00,8,Wednesday,Lagos,Delivered,15000.0,2000,17000.0,300.0,300.0,3,238,13.61,26.11,https://flameiq.com_703982.png,https://flameiq.com_703982.png,4.0,Excellent and very fast!,0,0,89.8,0,27,12,2026-05-18,44.4,1,1
ORD_703983,USR_20088,VND_524,2026-04-30 08:25:00,8,Thursday,Lagos,Delivered,70000.0,1000,71000.0,1400.0,1400.0,2,60,35.07,85.07,https://flameiq.com_703983.png,https://flameiq.com_703983.png,5.0,Excellent and very fast!,0,0,89.4,0,13,4,2026-05-04,30.8,0,0
ORD_703984,USR_20613,VND_529,2026-03-18 16:01:00,16,Wednesday,Lagos,Orders Received,15000.0,1500,16500.0,300.0,300.0,3,113,13.62,26.12,https://flameiq.com_703984.png,https://flameiq.com_703984.png,,N/A,0,0,95.1,2,26,21,2026-04-08,80.8,0,1
ORD_703985,USR_20972,VND_530,2026-03-14 20:50:00,20,Saturday,Lagos,Delivered,7500.0,1500,9000.0,150.0,150.0,8,133,7.69,13.69,https://flameiq.com_703985.png,https://flameiq.com_703985.png,2.0,Rider was late.,0,0,86.7,2,16,11,2026-03-25,68.8,0,1
ORD_703986,USR_20277,VND_542,2026-04-25 08:22:00,8,Saturday,Lagos,Delivered,8100.0,1500,9600.0,162.0,162.0,8,51,7.71,13.71,https://flameiq.com_703986.png,https://flameiq.com_703986.png,3.0,Rider was late.,0,0,87.8,-1,19,16,2026-05-11,84.2,1,1
ORD_703987,USR_21449,VND_530,2026-04-16 16:09:00,16,Thursday,Lagos,Cancelled,15625.0,2000,17625.0,312.5,312.5,4,82,13.78,26.28,https://flameiq.com_703987.png,https://flameiq.com_703987.png,,N/A,0,0,91.6,-1,29,26,2026-05-12,89.7,0,1
ORD_703988,USR_20803,VND_534,2026-02-22 16:29:00,16,Sunday,Lagos,Delivered,15625.0,1000,16625.0,312.5,312.5,1,80,13.78,26.28,https://flameiq.com_703988.png,https://flameiq.com_703988.png,5.0,"Honest weight, highly recommended.",0,0,97.4,1,28,17,2026-03-11,60.7,1,1
ORD_703989,USR_21011,VND_529,2026-04-16 19:51:00,19,Thursday,Lagos,Delivered,60000.0,2000,62000.0,1200.0,1200.0,8,188,35.34,85.34,https://flameiq.com_703989.png,https://flameiq.com_703989.png,5.0,"Honest weight, highly recommended.",0,0,89.2,0,19,12,2026-04-28,63.2,0,1
ORD_703990,USR_21447,VND_535,2026-03-25 17:23:00,17,Wednesday,Lagos,Delivered,7200.0,1500,8700.0,144.0,144.0,7,73,7.53,13.53,https://flameiq.com_703990.png,https://flameiq.com_703990.png,5.0,"Honest weight, highly recommended.",0,0,87.4,0,12,10,2026-04-04,83.3,1,1
ORD_703991,USR_20777,VND_533,2026-05-17 18:47:00,18,Sunday,Lagos,Orders Received,8100.0,1000,9100.0,162.0,162.0,11,85,7.61,13.61,https://flameiq.com_703991.png,https://flameiq.com_703991.png,,N/A,0,0,86.3,-1,13,0,2026-05-17,0.0,1,1
ORD_703992,USR_21115,VND_542,2026-04-26 17:14:00,17,Sunday,Lagos,Delivered,16875.0,1000,17875.0,337.5,837.5,5,87,13.89,26.39,https://flameiq.com_703992.png,https://flameiq.com_703992.png,4.0,Excellent and very fast!,0,0,98.9,-1,26,15,2026-05-11,57.7,0,1
ORD_703993,USR_20222,VND_500,2026-05-11 12:44:00,12,Monday,Lagos,Delivered,8400.0,1500,9900.0,168.0,168.0,15,58,7.59,13.59,https://flameiq.com_703993.png,https://flameiq.com_703993.png,5.0,Excellent and very fast!,0,0,94.2,0,14,1,2026-05-12,7.1,0,0
ORD_703994,USR_20639,VND_542,2026-01-29 16:45:00,16,Thursday,Lagos,Delivered,16875.0,1500,18375.0,337.5,337.5,2,57,13.89,26.39,https://flameiq.com_703994.png,https://flameiq.com_703994.png,4.0,Excellent and very fast!,0,0,99.3,0,26,14,2026-02-12,53.8,0,1
ORD_703995,USR_20691,VND_503,2026-04-05 17:35:00,17,Sunday,Lagos,Delivered,15000.0,1000,16000.0,300.0,300.0,1,164,13.67,26.17,https://flameiq.com_703995.png,https://flameiq.com_703995.png,5.0,Excellent and very fast!,0,0,87.9,0,39,39,2026-05-14,100.0,0,1
ORD_703996,USR_20101,VND_534,2026-02-27 20:52:00,20,Friday,Lagos,Delivered,15625.0,1500,17125.0,312.5,312.5,3,83,13.7,26.2,https://flameiq.com_703996.png,https://flameiq.com_703996.png,5.0,Excellent and very fast!,0,0,86.7,-1,17,8,2026-03-07,47.1,1,1
ORD_703997,USR_20267,VND_507,2026-01-26 16:28:00,16,Monday,Lagos,Delivered,7500.0,1000,8500.0,150.0,150.0,3,139,7.8,13.8,https://flameiq.com_703997.png,https://flameiq.com_703997.png,5.0,"Clean cylinder, great service.",0,0,91.4,0,17,15,2026-02-10,88.2,0,0
ORD_703998,USR_20755,VND_512,2026-03-07 12:58:00,12,Saturday,Lagos,Delivered,16875.0,1500,18375.0,337.5,337.5,2,66,13.87,26.37,https://flameiq.com_703998.png,https://flameiq.com_703998.png,3.0,Delay in vendor accepting my order.,0,0,95.7,1,27,9,2026-03-16,33.3,0,1
ORD_703999,USR_21478,VND_509,2026-02-28 12:06:00,12,Saturday,Lagos,Delivered,16250.0,1000,17250.0,325.0,325.0,1,230,13.8,26.3,https://flameiq.com_703999.png,https://flameiq.com_703999.png,5.0,"Clean cylinder, great service.",0,0,88.1,0,29,7,2026-03-07,24.1,0,1
ORD_704000,USR_20287,VND_501,2026-04-06 20:04:00,20,Monday,Lagos,Delivered,17500.0,1500,19000.0,350.0,350.0,2,158,13.73,26.23,https://flameiq.com_704000.png,https://flameiq.com_704000.png,5.0,"Clean cylinder, great service.",0,0,91.4,0,19,14,2026-04-20,73.7,1,1
ORD_704001,USR_21152,VND_533,2026-01-07 12:08:00,12,Wednesday,Lagos,Delivered,8100.0,2000,10100.0,162.0,162.0,2,105,7.61,13.61,https://flameiq.com_704001.png,https://flameiq.com_704001.png,5.0,"Clean cylinder, great service.",0,0,93.0,0,16,7,2026-01-14,43.8,1,1
ORD_704002,USR_20032,VND_535,2026-04-01 19:01:00,19,Wednesday,Lagos,Delivered,7200.0,2000,9200.0,144.0,144.0,1,223,7.74,13.74,https://flameiq.com_704002.png,https://flameiq.com_704002.png,5.0,"Clean cylinder, great service.",0,0,88.5,0,12,7,2026-04-08,58.3,0,1
ORD_704003,USR_21171,VND_527,2026-03-02 17:24:00,17,Monday,Lagos,Delivered,30000.0,2000,32000.0,600.0,600.0,7,168,22.37,47.37,https://flameiq.com_704003.png,https://flameiq.com_704003.png,5.0,Excellent and very fast!,0,0,94.8,2,12,8,2026-03-10,66.7,1,1
ORD_704004,USR_20327,VND_522,2026-05-30 17:36:00,17,Saturday,Lagos,Delivered,7800.0,2000,9800.0,156.0,156.0,1,54,7.67,13.67,https://flameiq.com_704004.png,https://flameiq.com_704004.png,3.0,Rider was late.,0,0,87.3,0,14,8,2026-06-07,57.1,0,1
ORD_704005,USR_21205,VND_535,2026-03-19 20:05:00,20,Thursday,Lagos,Delivered,7200.0,1500,8700.0,144.0,144.0,2,162,7.58,13.58,https://flameiq.com_704005.png,https://flameiq.com_704005.png,5.0,Excellent and very fast!,0,0,96.5,0,9,4,2026-03-23,44.4,0,0
ORD_704006,USR_20644,VND_522,2026-04-13 12:28:00,12,Monday,Lagos,Delivered,16250.0,1000,17250.0,325.0,325.0,2,99,13.57,26.07,https://flameiq.com_704006.png,https://flameiq.com_704006.png,2.0,Gas price is a bit high.,0,0,86.8,5,27,15,2026-04-28,55.6,0,1
ORD_704007,USR_21474,VND_519,2026-05-13 12:03:00,12,Wednesday,Lagos,Delivered,8100.0,1500,9600.0,162.0,162.0,2,40,7.83,13.83,https://flameiq.com_704007.png,https://flameiq.com_704007.png,3.0,Delay in vendor accepting my order.,0,0,91.6,1,13,11,2026-05-24,84.6,0,1
ORD_704008,USR_21344,VND_506,2026-05-13 20:50:00,20,Wednesday,Lagos,Delivered,17500.0,2000,19500.0,350.0,350.0,8,45,13.6,26.1,https://flameiq.com_704008.png,https://flameiq.com_704008.png,5.0,Excellent and very fast!,0,0,93.7,0,29,17,2026-05-30,58.6,1,1
ORD_704009,USR_20929,VND_527,2026-04-16 08:07:00,8,Thursday,Lagos,Delivered,15000.0,2000,17000.0,300.0,300.0,7,59,13.56,26.06,https://flameiq.com_704009.png,https://flameiq.com_704009.png,4.0,"Clean cylinder, great service.",0,0,93.8,2,38,31,2026-05-17,81.6,0,1
ORD_704010,USR_21292,VND_511,2026-04-06 19:37:00,19,Monday,Lagos,Delivered,15000.0,2000,17000.0,300.0,300.0,2,110,13.88,26.38,https://flameiq.com_704010.png,https://flameiq.com_704010.png,5.0,Excellent and very fast!,0,0,95.6,-2,26,10,2026-04-16,38.5,1,1
ORD_704011,USR_20662,VND_513,2026-05-03 20:34:00,20,Sunday,Lagos,Delivered,8100.0,1000,9100.0,162.0,162.0,3,51,7.53,13.53,https://flameiq.com_704011.png,https://flameiq.com_704011.png,5.0,Excellent and very fast!,0,0,98.0,0,16,13,2026-05-16,81.2,1,1
ORD_704012,USR_21206,VND_534,2026-05-16 07:54:00,7,Saturday,Lagos,Delivered,15625.0,2000,17625.0,312.5,812.5,4,171,13.55,26.05,https://flameiq.com_704012.png,https://flameiq.com_704012.png,5.0,Excellent and very fast!,0,0,90.0,0,25,1,2026-05-17,4.0,0,1
ORD_704013,USR_21189,VND_531,2026-04-29 12:19:00,12,Wednesday,Lagos,Delivered,16250.0,1000,17250.0,325.0,325.0,3,72,13.55,26.05,https://flameiq.com_704013.png,https://flameiq.com_704013.png,4.0,Excellent and very fast!,0,0,94.5,0,26,5,2026-05-04,19.2,1,1
ORD_704014,USR_21227,VND_507,2026-03-25 20:16:00,20,Wednesday,Lagos,Delivered,7500.0,1500,9000.0,150.0,650.0,17,38,7.73,13.73,https://flameiq.com_704014.png,https://flameiq.com_704014.png,4.0,Excellent and very fast!,0,0,96.0,0,18,8,2026-04-02,44.4,0,1
ORD_704015,USR_20069,VND_512,2026-06-14 19:43:00,19,Sunday,Lagos,Delivered,67500.0,1500,69000.0,1350.0,1350.0,3,100,35.2,85.2,https://flameiq.com_704015.png,https://flameiq.com_704015.png,5.0,Excellent and very fast!,0,0,87.8,1,14,7,2026-06-21,50.0,0,1
ORD_704016,USR_20014,VND_512,2026-03-10 16:37:00,16,Tuesday,Lagos,Delivered,16875.0,1500,18375.0,337.5,837.5,1,35,13.56,26.06,https://flameiq.com_704016.png,https://flameiq.com_704016.png,5.0,Excellent and very fast!,0,0,87.8,0,31,28,2026-04-07,90.3,1,1
ORD_704017,USR_20667,VND_511,2026-05-17 17:25:00,17,Sunday,Lagos,Delivered,7200.0,1000,8200.0,144.0,644.0,1,126,7.5,13.5,https://flameiq.com_704017.png,https://flameiq.com_704017.png,5.0,"Clean cylinder, great service.",0,0,92.8,0,8,2,2026-05-19,25.0,0,1
ORD_704018,USR_20168,VND_504,2026-03-12 12:53:00,12,Thursday,Lagos,Delivered,16250.0,1000,17250.0,325.0,825.0,5,74,13.84,26.34,https://flameiq.com_704018.png,https://flameiq.com_704018.png,5.0,"Honest weight, highly recommended.",0,0,90.0,-1,31,30,2026-04-11,96.8,0,0
ORD_704019,USR_20189,VND_544,2026-04-01 12:24:00,12,Wednesday,Lagos,Delivered,15000.0,1000,16000.0,300.0,300.0,10,44,13.74,26.24,https://flameiq.com_704019.png,https://flameiq.com_704019.png,5.0,"Clean cylinder, great service.",0,0,85.2,1,34,21,2026-04-22,61.8,0,1
ORD_704020,USR_20711,VND_521,2026-05-08 19:54:00,19,Friday,Lagos,Cancelled,8100.0,1000,9100.0,162.0,162.0,5,60,7.54,13.54,https://flameiq.com_704020.png,https://flameiq.com_704020.png,,N/A,0,0,88.0,2,16,13,2026-05-21,81.2,0,1
ORD_704021,USR_20915,VND_513,2026-02-24 20:53:00,20,Tuesday,Lagos,Delivered,16875.0,1000,17875.0,337.5,337.5,1,95,13.63,26.13,https://flameiq.com_704021.png,https://flameiq.com_704021.png,5.0,"Clean cylinder, great service.",0,0,97.6,0,32,23,2026-03-19,71.9,0,0
ORD_704022,USR_20943,VND_539,2026-03-18 08:18:00,8,Wednesday,Lagos,Delivered,15000.0,1000,16000.0,300.0,300.0,3,35,13.68,26.18,https://flameiq.com_704022.png,https://flameiq.com_704022.png,2.0,Gas price is a bit high.,0,0,97.1,2,39,34,2026-04-21,87.2,0,0
ORD_704023,USR_20378,VND_521,2026-05-19 08:17:00,8,Tuesday,Lagos,Delivered,16875.0,1500,18375.0,337.5,337.5,6,88,13.57,26.07,https://flameiq.com_704023.png,https://flameiq.com_704023.png,4.0,Excellent and very fast!,0,0,88.8,1,31,11,2026-05-30,35.5,0,0
ORD_704024,USR_20009,VND_547,2026-04-07 12:24:00,12,Tuesday,Lagos,Delivered,15000.0,1000,16000.0,300.0,300.0,3,42,13.65,26.15,https://flameiq.com_704024.png,https://flameiq.com_704024.png,5.0,"Clean cylinder, great service.",0,0,90.2,-2,27,13,2026-04-20,48.1,0,1
ORD_704025,USR_20886,VND_542,2026-04-18 20:07:00,20,Saturday,Lagos,Cancelled,16875.0,1000,17875.0,337.5,337.5,4,80,13.61,26.11,https://flameiq.com_704025.png,https://flameiq.com_704025.png,,N/A,0,0,87.8,2,35,15,2026-05-03,42.9,0,1
ORD_704026,USR_21141,VND_507,2026-05-16 19:38:00,19,Saturday,Lagos,Delivered,15625.0,1000,16625.0,312.5,812.5,1,231,13.53,26.03,https://flameiq.com_704026.png,https://flameiq.com_704026.png,4.0,"Honest weight, highly recommended.",0,0,93.1,1,32,30,2026-06-15,93.8,0,1
