user_id,refill_cycle_id,refill_date,cylinder_size_kg,refill_quantity_kg,household_size,meals_per_day,cooking_days_per_week,lpg_primary_fuel,usage_change,festive_period,refill_month,previous_cycle_days,average_previous_cycle_days,number_previous_cycles,actual_cycle_days
USR_20752,USR_20752_C05,2025-08-06,12.5,8.13,2,2,7,1,normal,0,8,41.0,33.75,4,24
USR_20752,USR_20752_C06,2025-08-30,12.5,11.91,2,2,7,1,normal,0,8,24.0,31.8,5,41
USR_20753,USR_20753_C01,2025-04-05,6.0,5.85,3,2,7,1,normal,0,4,,,0,19
USR_20753,USR_20753_C02,2025-04-24,6.0,5.67,3,2,7,1,normal,0,4,19.0,19.0,1,19
USR_20753,USR_20753_C03,2025-05-13,6.0,3.78,3,2,7,1,more,0,5,19.0,19.0,2,10
USR_20753,USR_20753_C04,2025-05-23,6.0,5.3,3,2,7,1,normal,0,5,10.0,16.0,3,13
USR_20753,USR_20753_C05,2025-06-05,6.0,5.83,3,2,7,1,normal,0,6,13.0,15.25,4,19
USR_20753,USR_20753_C06,2025-06-24,6.0,5.63,3,2,7,1,normal,0,6,19.0,16.0,5,17
USR_20754,USR_20754_C01,2025-04-26,12.5,8.7,2,3,7,1,normal,0,4,,,0,20
USR_20754,USR_20754_C02,2025-05-16,12.5,12.34,2,3,7,1,normal,0,5,20.0,20.0,1,33
USR_20754,USR_20754_C03,2025-06-18,12.5,11.56,2,3,7,1,normal,0,6,33.0,26.5,2,30
USR_20754,USR_20754_C04,2025-07-18,12.5,11.64,2,3,7,1,normal,0,7,30.0,27.666666666666668,3,37
USR_20754,USR_20754_C05,2025-08-24,12.5,10.31,2,3,7,1,normal,0,8,37.0,30.0,4,27
USR_20754,USR_20754_C06,2025-09-20,12.5,9.2,2,3,7,1,normal,0,9,27.0,29.4,5,23
USR_20754,USR_20754_C07,2025-10-13,12.5,12.13,2,3,7,1,normal,0,10,23.0,28.333333333333332,6,32
USR_20754,USR_20754_C08,2025-11-14,12.5,8.1,2,3,7,1,normal,0,11,32.0,28.857142857142858,7,19
USR_20754,USR_20754_C09,2025-12-03,12.5,11.62,2,3,7,1,normal,1,12,19.0,27.625,8,26
USR_20754,USR_20754_C10,2025-12-29,12.5,8.54,2,3,7,1,normal,1,12,26.0,27.444444444444443,9,24
USR_20755,USR_20755_C01,2025-02-04,12.5,12.38,3,2,6,0,normal,0,2,,,0,64
USR_20755,USR_20755_C02,2025-04-09,12.5,12.33,3,2,6,0,normal,0,4,64.0,64.0,1,60
USR_20755,USR_20755_C03,2025-06-08,12.5,12.15,3,2,6,0,more,0,6,60.0,62.0,2,46
USR_20755,USR_20755_C04,2025-07-24,12.5,9.34,3,2,6,0,normal,0,7,46.0,56.666666666666664,3,52
USR_20755,USR_20755_C05,2025-09-14,12.5,11.52,3,2,6,0,normal,0,9,52.0,55.5,4,63
USR_20755,USR_20755_C06,2025-11-16,12.5,11.77,3,2,6,0,normal,0,11,63.0,57.0,5,70
USR_20755,USR_20755_C07,2026-01-25,12.5,12.48,3,2,6,0,normal,1,1,70.0,59.166666666666664,6,75
USR_20755,USR_20755_C08,2026-04-10,12.5,11.33,3,2,6,0,normal,0,4,75.0,61.42857142857143,7,56
USR_20756,USR_20756_C01,2025-02-15,6.0,5.69,4,1,4,1,normal,0,2,,,0,22
USR_20756,USR_20756_C02,2025-03-09,6.0,5.69,4,1,4,1,normal,0,3,22.0,22.0,1,19
USR_20756,USR_20756_C03,2025-03-28,6.0,5.85,4,1,4,1,normal,0,3,19.0,20.5,2,23
USR_20756,USR_20756_C04,2025-04-20,6.0,4.6,4,1,4,1,normal,0,4,23.0,21.333333333333332,3,20
USR_20757,USR_20757_C01,2025-04-04,12.5,12.0,6,2,7,0,normal,0,4,,,0,38
USR_20757,USR_20757_C02,2025-05-12,12.5,7.49,6,2,7,0,normal,0,5,38.0,38.0,1,17
USR_20757,USR_20757_C03,2025-05-29,12.5,7.78,6,2,7,0,less,0,5,17.0,27.5,2,28
USR_20757,USR_20757_C04,2025-06-26,12.5,7.22,6,2,7,0,normal,0,6,28.0,27.666666666666668,3,20
USR_20757,USR_20757_C05,2025-07-16,12.5,9.8,6,2,7,0,normal,0,7,20.0,25.75,4,27
USR_20757,USR_20757_C06,2025-08-12,12.5,12.13,6,2,7,0,normal,0,8,27.0,26.0,5,38
USR_20757,USR_20757_C07,2025-09-19,12.5,11.92,6,2,7,0,normal,0,9,38.0,28.0,6,33
USR_20757,USR_20757_C08,2025-10-22,12.5,9.65,6,2,7,0,normal,0,10,33.0,28.714285714285715,7,27
USR_20759,USR_20759_C01,2025-04-24,12.5,12.21,6,2,7,1,normal,0,4,,,0,31
USR_20759,USR_20759_C02,2025-05-25,12.5,12.39,6,2,7,1,less,0,5,31.0,31.0,1,41
USR_20759,USR_20759_C03,2025-07-05,12.5,7.43,6,2,7,1,normal,0,7,41.0,36.0,2,18
USR_20759,USR_20759_C04,2025-07-23,12.5,11.77,6,2,7,1,normal,0,7,18.0,30.0,3,36
USR_20759,USR_20759_C05,2025-08-28,12.5,11.76,6,2,7,1,normal,0,8,36.0,31.5,4,40
USR_20759,USR_20759_C06,2025-10-07,12.5,11.88,6,2,7,1,normal,0,10,40.0,33.2,5,33
USR_20759,USR_20759_C07,2025-11-09,12.5,11.85,6,2,7,1,normal,0,11,33.0,33.166666666666664,6,29
USR_20759,USR_20759_C08,2025-12-08,12.5,11.65,6,2,7,1,normal,1,12,29.0,32.57142857142857,7,28
USR_20759,USR_20759_C09,2026-01-05,12.5,7.67,6,2,7,1,less,1,1,28.0,32.0,8,23
USR_20759,USR_20759_C10,2026-01-28,12.5,11.94,6,2,7,1,normal,1,1,23.0,31.0,9,30
USR_20760,USR_20760_C01,2025-01-19,6.0,5.97,5,2,5,1,normal,1,1,,,0,17
USR_20760,USR_20760_C02,2025-02-05,6.0,5.76,5,2,5,1,normal,0,2,17.0,17.0,1,20
USR_20760,USR_20760_C03,2025-02-25,6.0,5.82,5,2,5,1,normal,0,2,20.0,18.5,2,19
USR_20760,USR_20760_C04,2025-03-16,6.0,4.55,5,2,5,1,normal,0,3,19.0,18.666666666666668,3,15
USR_20760,USR_20760_C05,2025-03-31,6.0,5.53,5,2,5,1,normal,0,3,15.0,17.75,4,17
USR_20760,USR_20760_C06,2025-04-17,6.0,5.99,5,2,5,1,normal,0,4,17.0,17.6,5,20
USR_20760,USR_20760_C07,2025-05-07,6.0,4.66,5,2,5,1,normal,0,5,20.0,18.0,6,13
USR_20761,USR_20761_C01,2025-04-23,12.5,11.8,6,2,6,1,normal,0,4,,,0,33
USR_20761,USR_20761_C02,2025-05-26,12.5,11.95,6,2,6,1,normal,0,5,33.0,33.0,1,48
USR_20761,USR_20761_C03,2025-07-13,12.5,9.66,6,2,6,1,normal,0,7,48.0,40.5,2,32
USR_20761,USR_20761_C04,2025-08-14,12.5,11.59,6,2,6,1,normal,0,8,32.0,37.666666666666664,3,38
USR_20761,USR_20761_C05,2025-09-21,12.5,11.54,6,2,6,1,normal,0,9,38.0,37.75,4,37
USR_20761,USR_20761_C06,2025-10-28,12.5,9.72,6,2,6,1,normal,0,10,37.0,37.6,5,35
USR_20761,USR_20761_C07,2025-12-02,12.5,9.5,6,2,6,1,normal,1,12,35.0,37.166666666666664,6,36
USR_20761,USR_20761_C08,2026-01-07,12.5,12.44,6,2,6,1,normal,1,1,36.0,37.0,7,40
USR_20761,USR_20761_C09,2026-02-16,12.5,11.69,6,2,6,1,less,0,2,40.0,37.375,8,56
USR_20761,USR_20761_C10,2026-04-13,12.5,12.11,6,2,6,1,normal,0,4,56.0,39.44444444444444,9,36
USR_20762,USR_20762_C01,2025-03-29,12.5,8.69,6,1,6,1,normal,0,3,,,0,27
USR_20762,USR_20762_C02,2025-04-25,12.5,11.84,6,1,6,1,normal,0,4,27.0,27.0,1,35
USR_20762,USR_20762_C03,2025-05-30,12.5,12.24,6,1,6,1,normal,0,5,35.0,31.0,2,38
USR_20762,USR_20762_C04,2025-07-07,12.5,11.83,6,1,6,1,normal,0,7,38.0,33.333333333333336,3,36
USR_20762,USR_20762_C05,2025-08-12,12.5,11.92,6,1,6,1,normal,0,8,36.0,34.0,4,36
USR_20763,USR_20763_C01,2025-01-29,6.0,5.66,1,1,5,1,normal,1,1,,,0,33
USR_20763,USR_20763_C02,2025-03-03,6.0,5.69,1,1,5,1,normal,0,3,33.0,33.0,1,35
USR_20763,USR_20763_C03,2025-04-07,6.0,5.6,1,1,5,1,normal,0,4,35.0,34.0,2,37
USR_20763,USR_20763_C04,2025-05-14,6.0,4.21,1,1,5,1,normal,0,5,37.0,35.0,3,25
USR_20763,USR_20763_C05,2025-06-08,6.0,5.59,1,1,5,1,normal,0,6,25.0,32.5,4,33
USR_20764,USR_20764_C01,2025-02-24,12.5,12.27,4,2,5,1,normal,0,2,,,0,41
USR_20764,USR_20764_C02,2025-04-06,12.5,12.42,4,2,5,1,less,0,4,41.0,41.0,1,61
USR_20764,USR_20764_C03,2025-06-06,12.5,7.23,4,2,5,1,normal,0,6,61.0,51.0,2,24
USR_20764,USR_20764_C04,2025-06-30,12.5,12.31,4,2,5,1,normal,0,6,24.0,42.0,3,38
USR_20764,USR_20764_C05,2025-08-07,12.5,12.03,4,2,5,1,more,0,8,38.0,41.0,4,31
USR_20765,USR_20765_C01,2025-02-21,12.5,9.7,5,1,7,1,less,0,2,,,0,56
USR_20765,USR_20765_C02,2025-04-18,12.5,12.07,5,1,7,1,more,0,4,56.0,56.0,1,39
USR_20765,USR_20765_C03,2025-05-27,12.5,10.36,5,1,7,1,normal,0,5,39.0,47.5,2,36
USR_20765,USR_20765_C04,2025-07-02,12.5,9.51,5,1,7,1,more,0,7,36.0,43.666666666666664,3,30
USR_20765,USR_20765_C05,2025-08-01,12.5,12.13,5,1,7,1,normal,0,8,30.0,40.25,4,62
USR_20765,USR_20765_C06,2025-10-02,12.5,11.83,5,1,7,1,normal,0,10,62.0,44.6,5,43
USR_20765,USR_20765_C07,2025-11-14,12.5,10.18,5,1,7,1,normal,0,11,43.0,44.333333333333336,6,39
USR_20765,USR_20765_C08,2025-12-23,12.5,12.36,5,1,7,1,normal,1,12,39.0,43.57142857142857,7,53
USR_20766,USR_20766_C01,2025-04-13,6.0,5.85,5,3,6,1,normal,0,4,,,0,14
USR_20766,USR_20766_C02,2025-04-27,6.0,5.93,5,3,6,1,less,0,4,14.0,14.0,1,15
USR_20766,USR_20766_C03,2025-05-12,6.0,5.98,5,3,6,1,normal,0,5,15.0,14.5,2,14
USR_20766,USR_20766_C04,2025-05-26,6.0,5.83,5,3,6,1,normal,0,5,14.0,14.333333333333334,3,12
USR_20766,USR_20766_C05,2025-06-07,6.0,5.58,5,3,6,1,normal,0,6,12.0,13.75,4,11
USR_20768,USR_20768_C01,2025-03-20,12.5,11.54,2,2,7,1,normal,0,3,,,0,34
USR_20768,USR_20768_C02,2025-04-23,12.5,11.73,2,2,7,1,normal,0,4,34.0,34.0,1,42
USR_20768,USR_20768_C03,2025-06-04,12.5,11.83,2,2,7,1,normal,0,6,42.0,38.0,2,43
USR_20768,USR_20768_C04,2025-07-17,12.5,12.16,2,2,7,1,normal,0,7,43.0,39.666666666666664,3,36
USR_20768,USR_20768_C05,2025-08-22,12.5,11.94,2,2,7,1,more,0,8,36.0,38.75,4,38
USR_20768,USR_20768_C06,2025-09-29,12.5,12.42,2,2,7,1,normal,0,9,38.0,38.6,5,42
USR_20768,USR_20768_C07,2025-11-10,12.5,11.88,2,2,7,1,normal,0,11,42.0,39.166666666666664,6,39
USR_20769,USR_20769_C01,2025-02-16,6.0,5.63,3,2,7,1,normal,0,2,,,0,18
USR_20769,USR_20769_C02,2025-03-06,6.0,5.88,3,2,7,1,more,0,3,18.0,18.0,1,17
USR_20769,USR_20769_C03,2025-03-23,6.0,5.64,3,2,7,1,normal,0,3,17.0,17.5,2,18
USR_20769,USR_20769_C04,2025-04-10,6.0,5.87,3,2,7,1,normal,0,4,18.0,17.666666666666668,3,22
USR_20769,USR_20769_C05,2025-05-02,6.0,5.71,3,2,7,1,less,0,5,22.0,18.75,4,22
USR_20769,USR_20769_C06,2025-05-24,6.0,4.71,3,2,7,1,normal,0,5,22.0,19.4,5,18
USR_20770,USR_20770_C01,2025-01-09,6.0,5.88,4,2,5,1,normal,1,1,,,0,21
USR_20770,USR_20770_C02,2025-01-30,6.0,4.52,4,2,5,1,normal,1,1,21.0,21.0,1,15
USR_20770,USR_20770_C03,2025-02-14,6.0,5.71,4,2,5,1,normal,0,2,15.0,18.0,2,24
USR_20770,USR_20770_C04,2025-03-10,6.0,5.81,4,2,5,1,normal,0,3,24.0,20.0,3,20
USR_20770,USR_20770_C05,2025-03-30,6.0,5.14,4,2,5,1,more,0,3,20.0,20.0,4,15
USR_20770,USR_20770_C06,2025-04-14,6.0,5.78,4,2,5,1,normal,0,4,15.0,19.0,5,22
USR_20771,USR_20771_C01,2025-03-08,6.0,5.83,1,2,7,1,normal,0,3,,,0,21
USR_20771,USR_20771_C02,2025-03-29,6.0,5.55,1,2,7,1,normal,0,3,21.0,21.0,1,18
USR_20771,USR_20771_C03,2025-04-16,6.0,5.94,1,2,7,1,normal,0,4,18.0,19.5,2,21
USR_20771,USR_20771_C04,2025-05-07,6.0,5.55,1,2,7,1,normal,0,5,21.0,20.0,3,20
USR_20771,USR_20771_C05,2025-05-27,6.0,5.83,1,2,7,1,normal,0,5,20.0,20.0,4,18
USR_20771,USR_20771_C06,2025-06-14,6.0,5.82,1,2,7,1,normal,0,6,18.0,19.6,5,19
USR_20771,USR_20771_C07,2025-07-03,6.0,5.75,1,2,7,1,normal,0,7,19.0,19.5,6,22
USR_20772,USR_20772_C01,2025-01-11,6.0,5.8,3,1,7,1,normal,1,1,,,0,22
USR_20772,USR_20772_C02,2025-02-02,6.0,5.86,3,1,7,1,normal,0,2,22.0,22.0,1,28
USR_20772,USR_20772_C03,2025-03-02,6.0,4.32,3,1,7,1,less,0,3,28.0,25.0,2,28
USR_20772,USR_20772_C04,2025-03-30,6.0,5.53,3,1,7,1,normal,0,3,28.0,26.0,3,19
USR_20772,USR_20772_C05,2025-04-18,6.0,5.8,3,1,7,1,normal,0,4,19.0,24.25,4,26
USR_20772,USR_20772_C06,2025-05-14,6.0,6.0,3,1,7,1,more,0,5,26.0,24.6,5,21
USR_20773,USR_20773_C01,2025-01-25,12.5,10.57,7,3,7,1,more,1,1,,,0,19
USR_20773,USR_20773_C02,2025-02-13,12.5,11.7,7,3,7,1,normal,0,2,19.0,19.0,1,38
USR_20773,USR_20773_C03,2025-03-23,12.5,12.3,7,3,7,1,less,0,3,38.0,28.5,2,58
USR_20774,USR_20774_C01,2025-01-02,12.5,11.53,5,3,5,1,normal,1,1,,,0,39
USR_20774,USR_20774_C02,2025-02-10,12.5,11.71,5,3,5,1,more,0,2,39.0,39.0,1,33
USR_20774,USR_20774_C03,2025-03-15,12.5,12.21,5,3,5,1,normal,0,3,33.0,36.0,2,50
USR_20774,USR_20774_C04,2025-05-04,12.5,10.99,5,3,5,1,normal,0,5,50.0,40.666666666666664,3,43
USR_20774,USR_20774_C05,2025-06-16,12.5,11.57,5,3,5,1,normal,0,6,43.0,41.25,4,46
USR_20774,USR_20774_C06,2025-08-01,12.5,12.24,5,3,5,1,normal,0,8,46.0,42.2,5,46
USR_20774,USR_20774_C07,2025-09-16,12.5,12.27,5,3,5,1,normal,0,9,46.0,42.833333333333336,6,47
USR_20774,USR_20774_C08,2025-11-02,12.5,12.06,5,3,5,1,normal,0,11,47.0,43.42857142857143,7,50
USR_20775,USR_20775_C01,2025-04-15,6.0,5.89,2,1,6,1,more,0,4,,,0,27
USR_20775,USR_20775_C02,2025-05-12,6.0,5.84,2,1,6,1,less,0,5,27.0,27.0,1,43
USR_20775,USR_20775_C03,2025-06-24,6.0,4.22,2,1,6,1,normal,0,6,43.0,35.0,2,23
USR_20775,USR_20775_C04,2025-07-17,6.0,5.91,2,1,6,1,normal,0,7,23.0,31.0,3,30
USR_20775,USR_20775_C05,2025-08-16,6.0,4.18,2,1,6,1,normal,0,8,30.0,30.75,4,24
USR_20775,USR_20775_C06,2025-09-09,6.0,5.57,2,1,6,1,less,0,9,24.0,29.4,5,46
USR_20775,USR_20775_C07,2025-10-25,6.0,5.63,2,1,6,1,less,0,10,46.0,32.166666666666664,6,50
USR_20776,USR_20776_C01,2025-02-14,6.0,5.91,5,2,5,1,normal,0,2,,,0,19
USR_20776,USR_20776_C02,2025-03-05,6.0,3.76,5,2,5,1,normal,0,3,19.0,19.0,1,11
USR_20776,USR_20776_C03,2025-03-16,6.0,5.57,5,2,5,1,normal,0,3,11.0,15.0,2,18
USR_20776,USR_20776_C04,2025-04-03,6.0,5.73,5,2,5,1,normal,0,4,18.0,16.0,3,18
USR_20777,USR_20777_C01,2025-01-07,6.0,5.53,3,3,7,1,normal,1,1,,,0,19
USR_20777,USR_20777_C02,2025-01-26,6.0,5.61,3,3,7,1,normal,1,1,19.0,19.0,1,19
USR_20777,USR_20777_C03,2025-02-14,6.0,5.92,3,3,7,1,normal,0,2,19.0,19.0,2,21
USR_20777,USR_20777_C04,2025-03-07,6.0,5.52,3,3,7,1,normal,0,3,21.0,19.666666666666668,3,19
USR_20777,USR_20777_C05,2025-03-26,6.0,5.8,3,3,7,1,less,0,3,19.0,19.5,4,22
USR_20777,USR_20777_C06,2025-04-17,6.0,5.9,3,3,7,1,less,0,4,22.0,20.0,5,22
USR_20777,USR_20777_C07,2025-05-09,6.0,5.81,3,3,7,1,normal,0,5,22.0,20.333333333333332,6,19
USR_20777,USR_20777_C08,2025-05-28,6.0,5.98,3,3,7,1,normal,0,5,19.0,20.142857142857142,7,19
USR_20778,USR_20778_C01,2025-04-04,12.5,12.04,6,2,7,1,normal,0,4,,,0,27
USR_20778,USR_20778_C02,2025-05-01,12.5,11.85,6,2,7,1,normal,0,5,27.0,27.0,1,28
USR_20779,USR_20779_C01,2025-02-23,6.0,5.57,2,2,7,1,less,0,2,,,0,26
USR_20779,USR_20779_C02,2025-03-21,6.0,5.94,2,2,7,1,normal,0,3,26.0,26.0,1,20
USR_20779,USR_20779_C03,2025-04-10,6.0,4.26,2,2,7,1,more,0,4,20.0,23.0,2,12
USR_20779,USR_20779_C04,2025-04-22,6.0,5.64,2,2,7,1,normal,0,4,12.0,19.333333333333332,3,20
USR_20779,USR_20779_C05,2025-05-12,6.0,5.19,2,2,7,1,normal,0,5,20.0,19.5,4,19
USR_20779,USR_20779_C06,2025-05-31,6.0,5.75,2,2,7,1,normal,0,5,19.0,19.4,5,20
USR_20780,USR_20780_C01,2025-01-01,12.5,11.58,5,2,7,1,normal,1,1,,,0,30
USR_20780,USR_20780_C02,2025-01-31,12.5,12.14,5,2,7,1,normal,1,1,30.0,30.0,1,31
USR_20780,USR_20780_C03,2025-03-03,12.5,12.32,5,2,7,1,normal,0,3,31.0,30.5,2,27
USR_20780,USR_20780_C04,2025-03-30,12.5,11.99,5,2,7,1,normal,0,3,27.0,29.333333333333332,3,27
USR_20780,USR_20780_C05,2025-04-26,12.5,11.99,5,2,7,1,normal,0,4,27.0,28.75,4,32
USR_20781,USR_20781_C01,2025-04-27,12.5,11.95,4,2,7,1,normal,0,4,,,0,42
USR_20781,USR_20781_C02,2025-06-08,12.5,11.88,4,2,7,1,normal,0,6,42.0,42.0,1,40
USR_20781,USR_20781_C03,2025-07-18,12.5,6.92,4,2,7,1,normal,0,7,40.0,41.0,2,22
USR_20781,USR_20781_C04,2025-08-09,12.5,12.41,4,2,7,1,normal,0,8,22.0,34.666666666666664,3,43
USR_20781,USR_20781_C05,2025-09-21,12.5,12.42,4,2,7,1,normal,0,9,43.0,36.75,4,45
USR_20781,USR_20781_C06,2025-11-05,12.5,12.19,4,2,7,1,normal,0,11,45.0,38.4,5,39
USR_20781,USR_20781_C07,2025-12-14,12.5,11.68,4,2,7,1,normal,1,12,39.0,38.5,6,44
USR_20781,USR_20781_C08,2026-01-27,12.5,9.78,4,2,7,1,normal,1,1,44.0,39.285714285714285,7,33
USR_20781,USR_20781_C09,2026-03-01,12.5,12.31,4,2,7,1,normal,0,3,33.0,38.5,8,49
USR_20781,USR_20781_C10,2026-04-19,12.5,8.38,4,2,7,1,normal,0,4,49.0,39.666666666666664,9,31
USR_20782,USR_20782_C01,2025-01-27,6.0,5.99,2,3,7,0,normal,1,1,,,0,30
USR_20782,USR_20782_C02,2025-02-26,6.0,5.76,2,3,7,0,normal,0,2,30.0,30.0,1,31
USR_20782,USR_20782_C03,2025-03-29,6.0,5.86,2,3,7,0,normal,0,3,31.0,30.5,2,33
USR_20782,USR_20782_C04,2025-05-01,6.0,5.84,2,3,7,0,normal,0,5,33.0,31.333333333333332,3,27
USR_20782,USR_20782_C05,2025-05-28,6.0,5.55,2,3,7,0,normal,0,5,27.0,30.25,4,27
USR_20782,USR_20782_C06,2025-06-24,6.0,3.48,2,3,7,0,more,0,6,27.0,29.6,5,12
USR_20783,USR_20783_C01,2025-04-05,12.5,8.58,7,2,4,1,normal,0,4,,,0,17
USR_20783,USR_20783_C02,2025-04-22,12.5,11.53,7,2,4,1,normal,0,4,17.0,17.0,1,23
USR_20783,USR_20783_C03,2025-05-15,12.5,10.68,7,2,4,1,normal,0,5,23.0,20.0,2,20
USR_20783,USR_20783_C04,2025-06-04,12.5,12.14,7,2,4,1,normal,0,6,20.0,20.0,3,21
USR_20783,USR_20783_C05,2025-06-25,12.5,9.77,7,2,4,1,normal,0,6,21.0,20.25,4,21
USR_20783,USR_20783_C06,2025-07-16,12.5,7.81,7,2,4,1,normal,0,7,21.0,20.4,5,19
USR_20783,USR_20783_C07,2025-08-04,12.5,12.24,7,2,4,1,normal,0,8,19.0,20.166666666666668,6,23
USR_20783,USR_20783_C08,2025-08-27,12.5,12.0,7,2,4,1,normal,0,8,23.0,20.571428571428573,7,26
USR_20783,USR_20783_C09,2025-09-22,12.5,11.65,7,2,4,1,normal,0,9,26.0,21.25,8,25
USR_20783,USR_20783_C10,2025-10-17,12.5,11.96,7,2,4,1,normal,0,10,25.0,21.666666666666668,9,31
USR_20783,USR_20783_C11,2025-11-17,12.5,11.61,7,2,4,1,normal,0,11,31.0,22.6,10,22
USR_20784,USR_20784_C01,2025-01-03,12.5,11.61,3,3,7,1,normal,1,1,,,0,34
USR_20784,USR_20784_C02,2025-02-06,12.5,11.79,3,3,7,1,normal,0,2,34.0,34.0,1,37
USR_20784,USR_20784_C03,2025-03-15,12.5,12.25,3,3,7,1,normal,0,3,37.0,35.5,2,47
USR_20784,USR_20784_C04,2025-05-01,12.5,10.19,3,3,7,1,normal,0,5,47.0,39.333333333333336,3,30
USR_20784,USR_20784_C05,2025-05-31,12.5,11.93,3,3,7,1,normal,0,5,30.0,37.0,4,34
USR_20784,USR_20784_C06,2025-07-04,12.5,12.42,3,3,7,1,normal,0,7,34.0,36.4,5,36
USR_20786,USR_20786_C01,2025-01-21,12.5,11.59,3,2,7,1,normal,1,1,,,0,29
USR_20786,USR_20786_C02,2025-02-19,12.5,12.14,3,2,7,1,normal,0,2,29.0,29.0,1,44
USR_20786,USR_20786_C03,2025-04-04,12.5,12.41,3,2,7,1,less,0,4,44.0,36.5,2,39
USR_20786,USR_20786_C04,2025-05-13,12.5,11.6,3,2,7,1,normal,0,5,39.0,37.333333333333336,3,34
USR_20786,USR_20786_C05,2025-06-16,12.5,8.65,3,2,7,1,less,0,6,34.0,36.5,4,33
USR_20786,USR_20786_C06,2025-07-19,12.5,7.03,3,2,7,1,more,0,7,33.0,35.8,5,19
USR_20786,USR_20786_C07,2025-08-07,12.5,12.4,3,2,7,1,normal,0,8,19.0,33.0,6,35
USR_20786,USR_20786_C08,2025-09-11,12.5,8.71,3,2,7,1,more,0,9,35.0,33.285714285714285,7,20
USR_20786,USR_20786_C09,2025-10-01,12.5,12.44,3,2,7,1,normal,0,10,20.0,31.625,8,41
USR_20786,USR_20786_C10,2025-11-11,12.5,12.04,3,2,7,1,normal,0,11,41.0,32.666666666666664,9,35
USR_20786,USR_20786_C11,2025-12-16,12.5,12.21,3,2,7,1,normal,1,12,35.0,32.9,10,30
USR_20787,USR_20787_C01,2025-02-22,6.0,4.17,3,2,4,1,normal,0,2,,,0,21
USR_20787,USR_20787_C02,2025-03-15,6.0,5.65,3,2,4,1,normal,0,3,21.0,21.0,1,30
USR_20787,USR_20787_C03,2025-04-14,6.0,5.73,3,2,4,1,normal,0,4,30.0,25.5,2,27
USR_20787,USR_20787_C04,2025-05-11,6.0,5.7,3,2,4,1,more,0,5,27.0,26.0,3,22
USR_20787,USR_20787_C05,2025-06-02,6.0,5.87,3,2,4,1,normal,0,6,22.0,25.0,4,29
USR_20787,USR_20787_C06,2025-07-01,6.0,5.72,3,2,4,1,normal,0,7,29.0,25.8,5,27
USR_20787,USR_20787_C07,2025-07-28,6.0,4.07,3,2,4,1,normal,0,7,27.0,26.0,6,16
USR_20788,USR_20788_C01,2025-01-22,6.0,5.83,4,2,7,1,less,1,1,,,0,19
USR_20788,USR_20788_C02,2025-02-10,6.0,5.72,4,2,7,1,more,0,2,19.0,19.0,1,12
USR_20788,USR_20788_C03,2025-02-22,6.0,5.93,4,2,7,1,normal,0,2,12.0,15.5,2,17
USR_20788,USR_20788_C04,2025-03-11,6.0,5.76,4,2,7,1,more,0,3,17.0,16.0,3,12
USR_20790,USR_20790_C01,2025-03-26,6.0,5.68,5,2,7,1,normal,0,3,,,0,19
USR_20790,USR_20790_C02,2025-04-14,6.0,5.81,5,2,7,1,normal,0,4,19.0,19.0,1,17
USR_20790,USR_20790_C03,2025-05-01,6.0,5.52,5,2,7,1,less,0,5,17.0,18.0,2,25
USR_20790,USR_20790_C04,2025-05-26,6.0,5.79,5,2,7,1,normal,0,5,25.0,20.333333333333332,3,16
USR_20790,USR_20790_C05,2025-06-11,6.0,5.72,5,2,7,1,normal,0,6,16.0,19.25,4,14
USR_20790,USR_20790_C06,2025-06-25,6.0,5.94,5,2,7,1,normal,0,6,14.0,18.2,5,18
USR_20790,USR_20790_C07,2025-07-13,6.0,3.45,5,2,7,1,less,0,7,18.0,18.166666666666668,6,17
USR_20790,USR_20790_C08,2025-07-30,6.0,5.69,5,2,7,1,normal,0,7,17.0,18.0,7,21
USR_20790,USR_20790_C09,2025-08-20,6.0,5.72,5,2,7,1,normal,0,8,21.0,18.375,8,19
USR_20791,USR_20791_C01,2025-04-28,6.0,5.65,6,2,6,1,normal,0,4,,,0,12
USR_20791,USR_20791_C02,2025-05-10,6.0,5.86,6,2,6,1,normal,0,5,12.0,12.0,1,15
USR_20791,USR_20791_C03,2025-05-25,6.0,5.85,6,2,6,1,normal,0,5,15.0,13.5,2,14
USR_20791,USR_20791_C04,2025-06-08,6.0,5.93,6,2,6,1,normal,0,6,14.0,13.666666666666666,3,12
USR_20791,USR_20791_C05,2025-06-20,6.0,5.68,6,2,6,1,normal,0,6,12.0,13.25,4,14
USR_20791,USR_20791_C06,2025-07-04,6.0,5.88,6,2,6,1,normal,0,7,14.0,13.4,5,16
USR_20791,USR_20791_C07,2025-07-20,6.0,5.78,6,2,6,1,normal,0,7,16.0,13.833333333333334,6,17
USR_20792,USR_20792_C01,2025-02-07,6.0,5.62,2,1,7,1,more,0,2,,,0,20
USR_20792,USR_20792_C02,2025-02-27,6.0,5.53,2,1,7,1,more,0,2,20.0,20.0,1,22
USR_20792,USR_20792_C03,2025-03-21,6.0,3.4,2,1,7,1,normal,0,3,22.0,21.0,2,14
USR_20792,USR_20792_C04,2025-04-04,6.0,5.95,2,1,7,1,normal,0,4,14.0,18.666666666666668,3,23
USR_20792,USR_20792_C05,2025-04-27,6.0,5.61,2,1,7,1,normal,0,4,23.0,19.75,4,22
